,INCOME,WEALTH1,WWIIVETS,FEDGOV,WEALTH2,CARDPROM,CARDPM12,NUMPRM12,RAMNTALL,NGIFTALL,MINRAMNT,MAXRAMNT,LASTGIFT,AVGGIFT,RFA_2F,elapsed_MINRDATE,elapsed_MAXRDATE,elapsed_LASTDATE,LASTGIFTAMOUNTCATEGORY,MDONOR_GIVING_RECENCY
57617,-1.0,-0.5111111111111112,-0.030303030303030276,-1.0,-1.0,-0.10000000000000009,-0.5789473684210527,-0.8181818181818181,-0.9767736486486487,-0.6610169491525424,-0.998,-0.9995995995995995,-0.99,-0.9965670147332,1.0,-0.6457806973218798,-0.8901719271234283,0.12944523470839275,-1.0,-1.0
57624,0.6666666666666667,1.0,-0.797979797979798,-0.9540229885057472,1.0,-0.16666666666666674,-0.26315789473684215,-0.19480519480519476,-0.9676942567567568,-0.8305084745762712,-0.99,-0.9967967967967968,-0.98,-0.9867448624420829,-0.9999999999999999,-0.6152097018696312,-0.7965101360020529,-0.6500711237553345,-0.3333333333333335,-1.0
57629,0.0,0.11111111111111116,-0.5353535353535352,-0.9540229885057472,0.5555555555555556,-0.8333333333333335,-0.4736842105263158,-0.2727272727272727,-0.9921875,-0.983050847457627,-1.0,-0.9939939939939939,-1.0,-0.9691984933002151,-0.9999999999999999,-1.0,-0.9060816012317167,-1.0,0.3333333333333335,-1.0
57633,-0.4,0.11111111111111102,0.09090909090909105,-0.9540229885057472,0.3333333333333332,-0.7666666666666668,-0.7894736842105263,-0.922077922077922,-0.9955658783783784,-0.9491525423728814,-0.994,-0.9991991991991992,-0.99,-0.99284794736095,1.0,-0.6308741788782214,-0.8432127277392866,-0.04125177809388347,-1.0,-1.0
57635,0.9999999999999998,0.8666666666666666,0.05050505050505061,-0.9770114942528736,0.1999999999999999,-0.3333333333333335,0.1578947368421053,-0.4025974025974026,-0.9883868243243243,-0.9406779661016949,-0.994,-0.991991991991992,-0.99,-0.9855528536689747,0.3333333333333335,-0.7152602324406266,-0.7731588401334359,-0.6500711237553345,-0.3333333333333335,-1.0
57640,-0.33333333333333326,0.3333333333333332,-0.19191919191919182,-0.9770114942528736,0.33333333333333326,0.06666666666666665,-0.052631578947368474,-0.4285714285714285,-0.9584037162162162,-0.9322033898305084,-0.99,-0.98998998998999,-0.95,-0.9558479950418831,-0.9999999999999999,-0.6308741788782214,-0.8124198101103413,-0.9118065433854907,0.9999999999999996,-1.0
57641,-0.6666666666666666,-0.7777777777777778,0.7171717171717173,-1.0,-0.7777777777777778,-0.2333333333333334,-0.368421052631579,-0.24675324675324672,-0.9733952702702703,-0.8898305084745762,-0.99,-0.995995995995996,-0.972,-0.9826920326132745,-0.33333333333333326,-0.8377968671045983,-0.6171413908134462,-1.0,0.3333333333333335,-1.0
57650,-0.19999999999999996,0.8222222222222222,-0.43434343434343425,-0.9770114942528736,0.7777777777777777,-2.220446049250313e-16,-0.368421052631579,-0.6363636363636364,-0.9136402027027027,-0.6779661016949152,-0.994,-0.9939939939939939,-0.974,-0.9809058533122303,1.0,-0.23850429509853455,-0.5311778290993071,0.21763869132290203,0.3333333333333335,-1.0
57652,0.33333333333333326,0.33333333333333326,0.010101010101010166,-0.8850574712643678,0.33333333333333326,-0.03333333333333344,-0.368421052631579,-0.01298701298701288,-0.9444679054054055,-0.8305084745762712,-1.0,-0.991991991991992,-0.97,-0.976255185237849,-0.33333333333333326,-0.992167761495705,-0.6871952784192968,-0.9118065433854907,0.3333333333333335,-1.0
57676,-1.0,0.1999999999999999,-0.2929292929292928,-0.9310344827586207,0.7777777777777777,0.033333333333333215,-0.368421052631579,-0.6623376623376623,-0.9647381756756757,-0.771186440677966,-0.994,-0.9979979979979979,-0.99,-0.9897010441995997,1.0,-0.0692268822637696,-0.1403643828586092,0.21763869132290203,-1.0,-1.0
57681,-0.13333333333333336,-0.24444444444444446,-0.4545454545454545,-0.9770114942528736,-0.11111111111111116,-0.30000000000000016,-0.368421052631579,-0.35064935064935066,-0.9653716216216216,-0.7796610169491525,-0.994,-0.9951951951951952,-0.984,-0.9894467489946219,1.0,-0.8918645780697323,-0.7965101360020529,0.21763869132290203,-1.0,-1.0
57682,-0.19999999999999998,-0.24444444444444446,0.1313131313131315,-0.9770114942528736,-0.11111111111111116,-0.26666666666666683,-0.368421052631579,-0.22077922077922074,-0.921875,-0.7627118644067796,-0.994,-0.991991991991992,-0.96,-0.9761269415350884,0.3333333333333335,-0.7074279939363315,-0.8124198101103413,0.21763869132290203,0.3333333333333335,-1.0
57683,-0.33333333333333326,-1.0,-0.7171717171717171,-0.9310344827586207,-0.7777777777777778,-0.30000000000000016,-0.26315789473684215,-0.24675324675324672,-0.9655827702702703,-0.8813559322033898,-0.99,-0.9939939939939939,-0.98,-0.9790778620137037,1.0,-0.5997978777160182,-0.8981267641775725,-0.04125177809388347,0.3333333333333335,-1.0
57692,-1.0,-0.5555555555555556,0.2525252525252526,-0.9310344827586207,1.0,-0.03333333333333344,-0.4736842105263158,-0.7402597402597402,-0.9774070945945946,-0.8135593220338982,-0.996,-0.9979979979979979,-0.99,-0.9921265229208412,0.3333333333333335,-0.09196563921172318,-0.44470105209135224,0.47652916073968665,-1.0,-1.0
57693,-0.33333333333333326,0.5555555555555554,-0.7777777777777778,-1.0,0.33333333333333326,-0.16666666666666674,-0.4736842105263158,-0.6883116883116883,-0.8760557432432432,-0.6271186440677966,-0.99,-0.991991991991992,-0.97,-0.9758737424313837,1.0,-0.3688731682668014,-0.6715422119579163,-0.04125177809388347,0.9999999999999996,-1.0
57698,-0.06666666666666665,0.42222222222222217,0.1313131313131315,-0.8850574712643678,-0.06666666666666674,-0.6666666666666667,-0.8947368421052632,-0.8701298701298701,-0.8813344594594594,-0.9067796610169492,-0.95,-0.9619619619619619,-0.95,-0.906618032708026,1.0,-0.8918645780697323,-0.7259430331023864,0.21763869132290203,0.9999999999999996,-1.0
57703,0.33333333333333326,0.8666666666666666,-1.0,-1.0,1.0,0.06666666666666665,-0.1578947368421053,-0.5584415584415584,-0.9778293918918919,-0.923728813559322,-0.986,-0.9947947947947947,-0.98,-0.9789443570304395,0.3333333333333335,-0.16927741283476494,-0.9135232229920451,-1.0,0.3333333333333335,-1.0
57707,0.9999999999999998,1.0,0.41414141414141437,-0.9540229885057472,1.0,-0.06666666666666676,-0.368421052631579,-0.6883116883116883,-0.9560810810810811,-0.9152542372881356,-0.99,-0.9819819819819819,-0.94,-0.9623411919218716,-0.9999999999999999,-0.2766548762001011,-0.6171413908134462,0.12944523470839275,0.9999999999999996,-1.0
57711,0.0,-0.022222222222222275,-0.2929292929292928,-0.9080459770114943,-0.5555555555555556,0.19999999999999996,0.1578947368421053,-0.3246753246753247,-0.9440456081081081,-0.8050847457627118,-0.994,-0.9939939939939939,-0.97,-0.9793782482245462,-0.33333333333333326,-0.3228903486609398,-0.9135232229920451,-0.5647226173541959,0.3333333333333335,-1.0
57723,0.33333333333333326,0.7777777777777777,-0.6161616161616161,-0.9540229885057472,0.11111111111111116,0.2666666666666666,0.1578947368421053,-0.48051948051948046,-0.9251055743243244,-0.6779661016949152,-0.99,-0.995995995995996,-0.976,-0.9836940535266775,-0.9999999999999999,-0.47650328448711476,-0.5075699255837823,0.47652916073968665,-0.3333333333333335,-1.0
57724,0.9999999999999998,1.0,0.1313131313131315,-0.9770114942528736,1.0,-2.220446049250313e-16,-0.4736842105263158,-0.7402597402597402,-0.921875,-0.8220338983050848,-0.99,-0.9915915915915915,-0.98,-0.9677117332676017,-0.33333333333333326,-0.1844365841334008,-0.6794970490120605,-0.04125177809388347,-0.3333333333333335,-1.0
57731,-0.1333333333333333,0.5111111111111111,0.21212121212121215,-0.9770114942528736,0.11111111111111116,-0.16666666666666674,-0.26315789473684215,-0.22077922077922074,-0.9381545608108108,-0.788135593220339,-0.992,-0.9955955955955955,-0.972,-0.9790136769260196,0.3333333333333335,-0.7920667003537141,-0.7338978701565306,-0.9118065433854907,0.3333333333333335,-1.0
57737,0.33333333333333326,-0.11111111111111116,-0.5959595959595959,-0.9080459770114943,-0.11111111111111116,-0.03333333333333344,0.05263157894736836,-0.4285714285714285,-0.9248310810810811,-0.8728813559322034,-0.994,-0.9847847847847847,-0.98,-0.9563903590330146,0.3333333333333335,-0.3539666498231431,-0.8668206312548113,0.3029871977240397,0.9999999999999996,-1.0
57741,-1.0,0.022222222222222143,-0.2929292929292928,-0.9080459770114943,-0.02222222222222221,-0.8,-0.4736842105263158,-0.7402597402597402,-0.9921875,-1.0,-0.9,-0.9819819819819819,-0.9,-0.9024460020025477,-0.9999999999999999,-0.8688731682668015,-0.8668206312548113,0.47652916073968665,0.9999999999999996,-1.0
57744,-0.13333333333333328,-0.15555555555555556,-0.41414141414141414,-0.9770114942528736,0.11111111111111116,-0.10000000000000009,-0.4736842105263158,-0.7142857142857143,-0.8849239864864865,-0.5932203389830508,-0.998,-0.991991991991992,-0.974,-0.9797699082494353,1.0,-0.4075290550783224,-0.7028483448806774,-0.04125177809388347,0.3333333333333335,-1.0
57749,0.33333333333333326,0.7333333333333332,-1.0,-1.0,1.0,-0.2333333333333334,-0.368421052631579,-0.22077922077922074,-0.7153716216216217,-0.8898305084745762,-0.9,-0.9319319319319319,-0.6499999999999999,-0.807895866114121,-0.9999999999999999,-0.5151591712986358,-0.8352578906851424,0.826458036984353,0.9999999999999996,1.0
57750,-0.19999999999999996,-0.15555555555555553,0.6161616161616164,-0.8850574712643678,-0.11111111111111116,-0.26666666666666683,-0.6842105263157895,-0.8701298701298701,-0.9820523648648649,-0.847457627118644,-0.998,-0.9975975975975976,-0.978,-0.9922456692439711,-0.9999999999999999,-0.4686710459828196,-0.8432127277392866,0.7382645803698438,-0.3333333333333335,-1.0
57755,0.6666666666666667,0.42222222222222217,0.27272727272727293,-1.0,-0.0666666666666667,-0.20000000000000007,-0.5789473684210527,-0.7662337662337662,-0.9820523648648649,-0.8559322033898304,-0.994,-0.9979979979979979,-0.99,-0.9916718320380777,0.3333333333333335,-0.09954522486104089,-0.15627405696689767,0.21763869132290203,-1.0,-1.0
57764,0.6666666666666667,0.5555555555555554,-0.4545454545454545,-0.9310344827586207,0.5555555555555554,-0.26666666666666683,-0.4736842105263158,-0.7922077922077921,-0.9391891891891893,-0.7542372881355932,-0.994,-0.9963963963963963,-0.98,-0.9824822390699188,1.0,-0.7920667003537141,-0.4996150885296382,0.21763869132290203,-0.3333333333333335,-1.0
57773,0.0,1.0,-0.8383838383838383,-0.9540229885057472,0.6444444444444444,-0.8,-0.4736842105263158,-0.7142857142857143,-0.9942989864864865,-1.0,-0.92,-0.985985985985986,-0.92,-0.9224717493920481,-0.9999999999999999,-0.8764527539161193,-0.8745188606620478,0.391180654338549,0.9999999999999996,-1.0
57820,0.9999999999999998,1.0,-0.2525252525252525,-0.9770114942528736,1.0,-2.220446049250313e-16,-0.368421052631579,-0.6363636363636364,-0.9676942567567568,-0.8644067796610169,-0.994,-0.9955955955955955,-0.968,-0.9830201856166789,1.0,-0.09196563921172318,-0.8981267641775725,0.12944523470839275,0.3333333333333335,-1.0
57821,-0.2,0.11111111111111105,-0.33333333333333326,-0.9770114942528736,-0.11111111111111116,-0.30000000000000016,-0.368421052631579,-0.6883116883116883,-0.9161739864864865,-0.923728813559322,-0.98,-0.9219219219219219,-0.6,-0.9204691746530981,-0.33333333333333326,-0.5151591712986358,-0.8901719271234283,0.21763869132290203,0.9999999999999996,-1.0
57831,-0.33333333333333326,0.7777777777777777,-0.5151515151515151,-0.9540229885057472,0.3777777777777777,-0.5666666666666668,-0.368421052631579,-0.6623376623376623,-0.8866131756756757,-0.9915254237288136,-0.9,-0.8018018018018017,0.0,-0.4518666857387863,-0.9999999999999999,-0.7074279939363315,-0.8901719271234283,0.21763869132290203,0.9999999999999996,-1.0
57836,-1.0,0.11111111111111116,0.11111111111111116,-0.9310344827586207,0.11111111111111116,0.1333333333333333,-0.1578947368421053,-0.5844155844155844,-0.9368665540540541,-0.7372881355932204,-0.994,-0.9939939939939939,-0.98,-0.9830496352452871,-0.9999999999999999,-0.1844365841334008,-0.4526558891454965,-0.04125177809388347,-0.3333333333333335,-1.0
57840,-0.1333333333333333,-0.5111111111111111,-0.7373737373737373,-0.21839080459770122,-0.15555555555555556,-0.06666666666666676,-0.5789473684210527,-0.7922077922077921,-0.9801520270270271,-0.8644067796610169,-0.994,-0.9975975975975976,-0.978,-0.9899702979459879,-0.9999999999999999,-0.10737746336533593,-0.827559661277906,0.9118065433854907,-0.3333333333333335,-1.0
57844,0.33333333333333326,0.33333333333333326,0.19191919191919204,-0.9310344827586207,0.19999999999999998,-0.5000000000000001,-0.7894736842105263,-0.8701298701298701,-0.981418918918919,-0.9152542372881356,-0.994,-0.9951951951951952,-0.97,-0.9841874618015451,-0.9999999999999999,-0.10737746336533593,-0.32794457274826794,0.826458036984353,0.3333333333333335,-1.0
57855,-1.0,0.7777777777777777,-0.43434343434343425,-0.9770114942528736,0.7777777777777777,0.06666666666666665,-0.4736842105263158,-0.7402597402597402,-0.9529138513513513,-0.6186440677966101,-0.994,-0.9987987987987987,-0.988,-0.9923006598545847,0.3333333333333335,-0.8223850429509854,-0.32794457274826794,0.12944523470839275,-1.0,-1.0
57858,0.9999999999999998,1.0,-0.7777777777777778,-0.9770114942528736,1.0,-0.10000000000000009,-0.6842105263157895,-0.8441558441558441,-0.9510135135135135,-0.8135593220338982,-0.99,-0.9939939939939939,-0.98,-0.9812429645569736,-0.9999999999999999,-0.7230924709449217,-0.48396202206825756,0.21763869132290203,-0.3333333333333335,-1.0
57873,0.33333333333333326,-0.11111111111111116,-0.2727272727272727,-1.0,0.06666666666666662,-0.8333333333333335,-0.4736842105263158,-0.6883116883116883,-0.9942989864864865,-1.0,-0.92,-0.985985985985986,-0.92,-0.9224717493920481,-0.9999999999999999,-0.9075290550783224,-0.9060816012317167,0.04125177809388347,0.9999999999999996,-1.0
57882,0.0,0.7777777777777777,0.5757575757575759,-0.9540229885057472,0.11111111111111102,-0.43333333333333346,-0.052631578947368474,-0.24675324675324672,-0.9866976351351352,-0.8983050847457626,-0.99,-0.9991991991991992,-0.988,-0.9908673789376343,1.0,-0.9613441131884791,-0.8901719271234283,-0.7382645803698438,-1.0,-1.0
57891,-1.0,0.5555555555555554,-0.5555555555555556,-0.9770114942528736,0.5555555555555554,-0.16666666666666674,-0.4736842105263158,-0.4545454545454545,-0.9584037162162162,-0.8983050847457626,-0.98,-0.9819819819819819,-0.9,-0.9702254547051643,-0.9999999999999999,-0.8688731682668015,-0.9840903258917115,-0.8236130867709814,0.3333333333333335,-1.0
57895,-0.33333333333333326,-0.1555555555555556,0.030303030303030498,-0.9080459770114943,-0.33333333333333337,-0.10000000000000009,-0.4736842105263158,-0.7142857142857143,-0.9803631756756757,-0.8305084745762712,-0.994,-0.9979979979979979,-0.99,-0.9924665045534833,0.3333333333333335,-0.23850429509853455,-0.04670259173723368,0.04125177809388347,-1.0,-1.0
57897,0.0,0.11111111111111116,-0.4545454545454545,-1.0,-0.2888888888888889,-0.8333333333333335,-0.4736842105263158,-0.7662337662337662,-0.9921875,-1.0,-0.9,-0.9819819819819819,-0.9,-0.9024460020025477,-0.9999999999999999,-0.9075290550783224,-0.9060816012317167,0.04125177809388347,0.9999999999999996,-1.0
57901,-1.0,-0.06666666666666672,-0.6767676767676767,-0.9310344827586207,-0.7777777777777778,-0.2333333333333334,-0.368421052631579,-0.6623376623376623,-0.9455236486486487,-0.9067796610169492,-0.98,-0.9819819819819819,-0.95,-0.9573499260960957,1.0,-0.8764527539161193,-0.8352578906851424,0.21763869132290203,0.9999999999999996,-1.0
57917,-0.4666666666666666,-0.2,-1.0,-1.0,-0.33333333333333337,-2.220446049250313e-16,-0.4736842105263158,-0.7402597402597402,-0.9744510135135135,-0.8050847457627118,-0.998,-0.9979979979979979,-0.99,-0.9913936966576458,0.3333333333333335,-0.030570995452248617,-0.24223761868103666,0.12944523470839275,-1.0,-1.0
57920,-0.6666666666666666,-0.5555555555555556,0.2323232323232325,-0.9080459770114943,0.022222222222222164,-0.6666666666666667,-0.1578947368421053,-0.4545454545454545,-0.9864864864864865,-0.9491525423728814,-0.99,-0.991991991991992,-0.98,-0.9805464168215996,0.3333333333333335,-0.8456291056088935,-0.4375160379779317,-0.9118065433854907,-0.3333333333333335,-1.0
57921,0.33333333333333326,1.0,-0.1717171717171716,-0.8390804597701149,1.0,-0.20000000000000007,-0.4736842105263158,-0.6623376623376623,-0.9624155405405406,-0.8813559322033898,-0.99,-0.991991991991992,-0.976,-0.9770752872747537,-0.9999999999999999,-0.11495704901465387,-0.2809853733641263,0.3029871977240397,-0.3333333333333335,-1.0
57923,0.06666666666666661,0.6444444444444443,-0.19191919191919182,-0.9540229885057472,0.5555555555555554,-0.03333333333333344,-0.4736842105263158,-0.16883116883116878,-0.9693834459459459,-0.8135593220338982,-0.996,-0.9979979979979979,-0.98,-0.988817921178115,-0.9999999999999999,-0.15361293582617486,-0.7652040030792917,-1.0,-0.3333333333333335,-1.0
57930,-1.0,0.11111111111111116,-0.2525252525252525,-0.9310344827586207,0.33333333333333326,-0.06666666666666676,-0.26315789473684215,-0.1428571428571428,-0.9622043918918919,-0.8559322033898304,-0.996,-0.9939939939939939,-0.97,-0.9812139417339154,0.3333333333333335,-0.29206670035371407,-0.7187580189889659,-0.47652916073968754,0.3333333333333335,-1.0
57935,-1.0,0.7777777777777777,-0.41414141414141414,-0.9540229885057472,-0.11111111111111116,0.23333333333333317,0.05263157894736836,-0.2727272727272727,-0.9499577702702703,-0.7203389830508474,-0.994,-0.9975975975975976,-0.98,-0.9878499246930056,-0.9999999999999999,-0.26174835775644256,-0.7108031819348216,-1.0,-0.3333333333333335,-1.0
57938,-0.33333333333333326,-0.7777777777777778,0.3737373737373739,-0.9770114942528736,-0.7777777777777778,-0.06666666666666676,-0.4736842105263158,-0.7402597402597402,-0.9493243243243243,-0.6186440677966101,-0.996,-0.9987987987987987,-0.99,-0.9915605778858249,1.0,-0.5151591712986358,-0.42160636386964334,0.3029871977240397,-1.0,-1.0
57942,-0.20000000000000004,-0.24444444444444452,-0.5151515151515151,-0.9310344827586207,-0.5555555555555556,-0.10000000000000009,-0.4736842105263158,-0.7402597402597402,-0.8534628378378378,-0.8389830508474576,-0.98,-0.9819819819819819,-0.9,-0.9317837219281658,-0.9999999999999999,-0.2842344618494188,-0.6171413908134462,1.0,0.9999999999999996,-1.0
57946,-0.6666666666666666,1.0,-1.0,-1.0,0.5999999999999999,-0.9000000000000001,-0.7894736842105263,-0.922077922077922,-0.9974662162162162,-1.0,-0.95,-0.991991991991992,-0.95,-0.9525103704762988,-0.9999999999999999,-0.8688731682668015,-0.8668206312548113,0.47652916073968665,0.9999999999999996,-1.0
57960,-0.6666666666666666,0.1999999999999999,-0.19191919191919182,-0.9080459770114943,0.42222222222222217,-0.8333333333333335,-0.7894736842105263,-0.922077922077922,-0.9900760135135135,-0.9576271186440678,-0.988,-0.9971971971971971,-0.988,-0.9825489915605496,1.0,-0.8764527539161193,-0.8196048242237618,0.391180654338549,-0.3333333333333335,-1.0
57962,0.9999999999999998,1.0,0.39393939393939403,-1.0,1.0,-0.30000000000000016,-0.368421052631579,-0.6623376623376623,-0.9632601351351352,-0.9576271186440678,-0.97,-0.9819819819819819,-0.92,-0.9401611595854393,-0.9999999999999999,-0.45325922182920675,-0.7888119065948165,0.04125177809388347,0.9999999999999996,-1.0
57965,-0.6666666666666666,-0.2888888888888889,-0.41414141414141414,-0.8620689655172413,-0.5555555555555556,-2.220446049250313e-16,-0.5789473684210527,-0.7922077922077921,-0.9647381756756757,-0.635593220338983,-0.996,-0.9979979979979979,-0.994,-0.9943823877452727,0.3333333333333335,-0.8918645780697323,-0.5152681549910187,0.12944523470839275,-1.0,-1.0
57971,-0.33333333333333326,0.5555555555555554,-0.4545454545454545,-0.9310344827586207,0.7777777777777777,-2.220446049250313e-16,-0.5789473684210527,-0.7922077922077921,-0.9636824324324325,-0.8135593220338982,-0.996,-0.9963963963963963,-0.98,-0.9864670725714779,-0.9999999999999999,-0.5227387569479536,-0.12471131639722866,0.9118065433854907,-0.3333333333333335,-1.0
57990,-1.0,0.33333333333333326,-0.21212121212121204,-0.9310344827586207,0.11111111111111116,0.4999999999999998,0.7894736842105261,0.35064935064935066,-0.9372888513513513,-0.6779661016949152,-0.994,-0.995995995995996,-0.98,-0.9866568371789446,0.3333333333333335,-0.09954522486104089,-0.8668206312548113,-0.8236130867709814,0.3333333333333335,-1.0
57991,0.6666666666666667,0.6888888888888889,-1.0,-1.0,-0.7777777777777778,0.033333333333333215,-0.1578947368421053,-0.22077922077922074,-0.9533361486486487,-0.8559322033898304,-0.98,-0.995995995995996,-0.97,-0.9765412673436995,0.3333333333333335,-0.7996462860030319,-0.5542725173210161,-0.5647226173541959,0.3333333333333335,-1.0
57999,0.0,1.0,-0.2525252525252525,-0.9310344827586207,1.0,-0.16666666666666674,-0.368421052631579,-0.6883116883116883,-0.8963260135135135,-0.8559322033898304,-0.98,-0.985985985985986,-0.926,-0.9465026462594487,-0.33333333333333326,-0.3688731682668014,-0.6014883243520657,0.21763869132290203,0.9999999999999996,-1.0
58001,-1.0,0.33333333333333326,1.0,-1.0,0.33333333333333326,-0.20000000000000007,-0.26315789473684215,-0.22077922077922074,-0.9368665540540541,-0.8898305084745762,-0.99,-0.9875875875875876,-0.9299999999999999,-0.9579459304814483,-0.9999999999999999,-0.3153107630116221,-0.7259430331023864,-1.0,0.9999999999999996,-1.0
58004,-0.7333333333333332,-0.4666666666666667,-0.19191919191919182,-1.0,-0.5555555555555556,-0.06666666666666676,-0.368421052631579,-0.6883116883116883,-0.90625,-0.8813559322033898,-0.97,-0.9819819819819819,-0.9299999999999999,-0.9415629619027044,-0.9999999999999999,-0.1614451743304699,-0.48396202206825756,0.21763869132290203,0.9999999999999996,-1.0
58010,-0.06666666666666668,-0.0222222222222223,0.8181818181818183,-1.0,0.5555555555555554,-0.2333333333333334,-0.5789473684210527,-0.7402597402597402,-0.9698057432432433,-0.8898305084745762,-0.99,-0.995995995995996,-0.976,-0.9802603347157492,-0.9999999999999999,-0.3539666498231431,-0.17167051578137027,0.21763869132290203,-0.3333333333333335,-1.0
58011,-0.33333333333333326,0.42222222222222217,-0.33333333333333326,-0.8850574712643678,0.33333333333333326,-0.03333333333333344,-0.368421052631579,-0.6883116883116883,-0.9765625,-0.788135593220339,-0.994,-1.0,-0.99,-0.9930239978874269,1.0,-0.4305204648812532,-0.054657428791377916,0.04125177809388347,-1.0,-1.0
58015,0.33333333333333326,1.0,0.1717171717171717,-0.9770114942528736,1.0,-0.3666666666666668,-0.4736842105263158,-0.7922077922077921,-0.9594594594594594,-0.9576271186440678,-0.98,-0.9779779779779779,-0.88,-0.9341534353685892,-0.9999999999999999,-0.6152097018696312,-0.7888119065948165,0.3029871977240397,0.9999999999999996,-1.0
58040,-4.4408920985006264e-17,-0.7777777777777778,0.3535353535353536,-0.9310344827586207,-0.5555555555555556,-0.13333333333333341,0.1578947368421053,-0.2987012987012987,-0.972972972972973,-0.923728813559322,-0.99,-0.9939939939939939,-0.972,-0.9743384351308544,-0.9999999999999999,-0.8223850429509854,-0.4603541185527329,-0.3029871977240397,0.3333333333333335,-1.0
58058,0.33333333333333326,0.28888888888888886,-0.898989898989899,-0.9540229885057472,0.7777777777777777,-0.4666666666666668,-0.368421052631579,-0.6623376623376623,-0.9700168918918919,-0.983050847457627,-0.95,-0.9619619619619619,-0.8,-0.8991083774369634,-0.9999999999999999,-0.6230419403739262,-0.8981267641775725,0.12944523470839275,0.9999999999999996,-1.0
58066,-1.0,0.5555555555555554,-0.07070707070707061,-0.9310344827586207,0.5555555555555554,-0.03333333333333344,-0.1578947368421053,-0.24675324675324672,-0.9590371621621622,-0.7966101694915254,-0.994,-0.9979979979979979,-0.98,-0.9859934201115437,-0.33333333333333326,-0.14603335017685692,-0.4059532974082627,-0.9118065433854907,-0.3333333333333335,-1.0
58077,-0.26666666666666666,-0.15555555555555559,-0.797979797979798,-0.3793103448275862,-0.5555555555555556,-0.40000000000000013,-0.7894736842105263,-0.8701298701298701,-0.981418918918919,-0.9322033898305084,-0.99,-0.9939939939939939,-0.962,-0.980101400213389,-0.9999999999999999,-0.2766548762001011,-0.6250962278675904,0.826458036984353,0.3333333333333335,-1.0
58079,0.33333333333333326,-0.7777777777777778,-0.23232323232323226,-0.8390804597701149,-0.7777777777777778,-0.2333333333333334,-0.5789473684210527,-0.7402597402597402,-0.9594594594594594,-0.923728813559322,-0.98,-0.9879879879879879,-0.96,-0.961521956801574,-0.9999999999999999,-0.07705912076806465,-0.1873235822427508,0.3029871977240397,0.3333333333333335,-1.0
58082,-0.6,0.24444444444444433,0.4747474747474749,-1.0,0.33333333333333326,-0.43333333333333346,-0.8947368421052632,-0.8961038961038961,-0.9630489864864865,-0.8983050847457626,-0.99,-0.991991991991992,-0.98,-0.9736144273396944,0.3333333333333335,-0.2766548762001011,-0.8432127277392866,0.391180654338549,0.9999999999999996,-1.0
58087,0.9999999999999998,0.3333333333333333,-0.3535353535353535,-0.9770114942528736,0.11111111111111116,-0.3333333333333335,-0.7894736842105263,-0.8701298701298701,-0.9596706081081081,-0.8728813559322034,-0.99,-0.9939939939939939,-0.98,-0.977041911028437,-0.9999999999999999,-0.5227387569479536,-0.04670259173723368,0.3029871977240397,-0.3333333333333335,-1.0
58091,0.6666666666666667,0.3333333333333333,0.05050505050505061,-1.0,0.11111111111111116,-0.10000000000000009,0.05263157894736836,-0.19480519480519476,-0.9685388513513513,-0.652542372881356,-0.996,-1.0,-0.99,-0.9948505220999,1.0,-0.4610914603335018,-0.6014883243520657,-0.9118065433854907,-1.0,-1.0
58092,-0.6666666666666666,-0.33333333333333337,0.6767676767676769,-1.0,-1.0,-0.3666666666666668,-0.368421052631579,-0.24675324675324672,-0.9676942567567568,-0.847457627118644,-0.994,-0.995995995995996,-0.97,-0.9850785596517811,1.0,-0.8918645780697323,-0.9060816012317167,-0.04125177809388347,0.3333333333333335,-1.0
58094,-0.6666666666666666,-0.7777777777777778,-1.0,-0.14942528735632188,-0.6,-0.5666666666666668,-0.368421052631579,-0.6883116883116883,-0.9854307432432433,-0.9745762711864406,-0.98,-0.9911911911911911,-0.98,-0.961521956801574,-0.33333333333333326,-0.8996968165740273,-0.8745188606620478,0.12944523470839275,0.9999999999999996,-1.0
58099,0.6666666666666667,0.4666666666666666,-0.4545454545454545,-1.0,0.11111111111111116,-0.4666666666666668,-0.368421052631579,-0.19480519480519476,-0.9546030405405406,-0.923728813559322,-0.994,-0.9819819819819819,-0.9,-0.956916034901989,-0.33333333333333326,-0.6920161697827186,-0.882473697716192,0.21763869132290203,0.9999999999999996,-1.0
58100,0.0,0.7777777777777777,-0.8787878787878788,-0.9540229885057472,0.7777777777777777,-0.06666666666666676,-0.368421052631579,-0.6103896103896104,-0.9341216216216216,-0.923728813559322,-0.98,-0.9819819819819819,-0.9,-0.9374910599341735,-0.33333333333333326,-0.2230924709449218,-0.9060816012317167,0.04125177809388347,0.9999999999999996,-1.0
58104,0.33333333333333326,0.5555555555555554,-0.4747474747474747,-0.9770114942528736,0.5555555555555556,-0.3666666666666668,-0.368421052631579,-0.3246753246753247,-0.9854307432432433,-0.9322033898305084,-1.0,-0.9967967967967968,-1.0,-0.9843290579951941,0.3333333333333335,-0.992167761495705,-0.8745188606620478,-0.9118065433854907,-0.3333333333333335,-1.0
